,FileName,Dataset,Label,y_pred0_0,y_pred0_1,y_pred1,y_pred2,y_pred3,y_pred4,y_pred5,y_pred6,y_pred0
296,mw1_0018,mw1,1,0.04959625182325523,0.9504037481767449,0.9997125267982483,0.9995101690292358,0.9999904632568359,0.6802815794944763,0.6989777088165283,1.0,0.9504037481767449
297,mw1_0004,mw1,1,0.15326799865480717,0.8467320013451929,0.9997387528419495,0.9987693428993225,0.999998927116394,0.7163190841674805,0.7395848631858826,1.0,0.8467320013451929
298,mw1_0012,mw1,1,0.3734099588363453,0.6265900411636545,0.6241924166679382,0.8724082112312317,0.9314753413200378,0.5663618445396423,0.6054000854492188,0.9983345866203308,0.6265900411636545
299,mw1_0017,mw1,1,0.830749569504492,0.16925043049550798,0.9989998936653137,0.9990410208702087,0.999326229095459,0.9496300220489502,0.9006390571594238,1.0,0.16925043049550798
300,mw1_0001,mw1,1,0.17802068809834282,0.8219793119016573,0.9999979734420776,0.9999840259552002,0.9999998807907104,0.968610405921936,0.9486605525016785,1.0,0.8219793119016573
301,mw1_0000,mw1,1,0.652396375138145,0.34760362486185487,0.9579756855964661,0.35724377632141113,0.6648952960968018,0.49145591259002686,0.381104052066803,0.9774994254112244,0.34760362486185487
302,mw1_0002,mw1,1,0.04621950394001049,0.9537804960599898,0.9978317618370056,0.9899285435676575,0.9992578625679016,0.6654983162879944,0.5732084512710571,0.9999973773956299,0.9537804960599898
303,mw1_0019,mw1,1,0.835328331280225,0.164671668719775,0.8538985252380371,0.8541481494903564,0.7790579795837402,0.29941436648368835,0.22451923787593842,0.9931499361991882,0.164671668719775
304,mw1_0021,mw1,1,0.8733194828441759,0.12668051715582387,0.005030110478401184,0.049587078392505646,0.07287535071372986,0.4948402941226959,0.5381559133529663,1.2339928616711404e-06,0.12668051715582387
305,mw1_0008,mw1,1,0.0336703003866436,0.9663296996133569,0.9510226845741272,0.9527547359466553,0.990088164806366,0.5004388093948364,0.5867617130279541,0.9999947547912598,0.9663296996133569
306,mw1_0020,mw1,1,0.6139665529315615,0.38603344706843856,0.9718812108039856,0.9350716471672058,0.9395716786384583,0.6649584174156189,0.5130404829978943,0.6275741457939148,0.38603344706843856
307,mw1_0015,mw1,1,0.3936459538996839,0.606354046100316,0.750439465045929,0.4928814768791199,0.23171116411685944,0.42642349004745483,0.362176775932312,0.006411602254956961,0.606354046100316
308,mw1_0006,mw1,1,0.5789925135123545,0.4210074864876455,0.7505435347557068,0.8897712826728821,0.7537357807159424,0.527077317237854,0.5216330885887146,0.9999151229858398,0.4210074864876455
309,mw1_0016,mw1,1,0.6214328528070624,0.3785671471929377,0.0029830217827111483,0.43159204721450806,0.15471749007701874,0.49728497862815857,0.5587292909622192,6.535147889508153e-08,0.3785671471929377
310,mw1_0023,mw1,1,0.28577408934998116,0.714225910650019,0.9877398610115051,0.9323615431785583,0.8906145095825195,0.4676164984703064,0.4041014313697815,0.9988180994987488,0.714225910650019
311,mw1_0014,mw1,1,0.7389536598056062,0.26104634019439354,0.9540264010429382,0.9920910596847534,0.9164734482765198,0.7414069175720215,0.6819128394126892,0.9986512064933777,0.26104634019439354
312,mw1_0011,mw1,1,0.6152553433765037,0.3847446566234964,0.6747392416000366,0.6539053916931152,0.3220451772212982,0.39432433247566223,0.34819477796554565,0.019366269931197166,0.3847446566234964
313,mw1_0005,mw1,1,0.2703928472396074,0.7296071527603926,0.9705938696861267,0.9782058000564575,0.998301088809967,0.5784685015678406,0.46684104204177856,0.9999998807907104,0.7296071527603926
314,mw1_0010,mw1,1,0.809348601253747,0.1906513987462527,0.7982644438743591,0.9188862442970276,0.9159880876541138,0.3506251871585846,0.24532799422740936,0.997473418712616,0.1906513987462527
315,mw1_0022,mw1,1,0.8735426998488656,0.12645730015113418,0.004743493162095547,0.060266174376010895,0.10254307091236115,0.5048507452011108,0.5453000664710999,8.008518307178747e-06,0.12645730015113418
316,gw5_0007,gw5,0,0.9998328726263427,0.00016712737365724595,0.0010004624491557479,0.00022611852909903973,1.785808194654237e-06,0.5954400897026062,0.594781756401062,2.399662550779799e-15,0.00016712737365724595
317,gw5_0033,gw5,0,0.3430254483618457,0.6569745516381543,0.40293216705322266,0.06811057031154633,0.005776849575340748,0.4585822820663452,0.5244573354721069,0.006458044983446598,0.6569745516381543
318,gw5_0044,gw5,0,0.6219597330103155,0.3780402669896845,0.9404175281524658,0.51593017578125,0.20545251667499542,0.4646992087364197,0.4065241813659668,0.13035649061203003,0.3780402669896845
319,gw5_0042,gw5,0,0.9998149085544864,0.00018509144551353337,0.0009418206172995269,0.00028141067014075816,4.925885605189251e-06,0.5996004343032837,0.5960461497306824,1.9916651607023578e-14,0.00018509144551353337
320,gw5_0024,gw5,0,0.7285597511659253,0.2714402488340747,0.001869375817477703,0.02925061620771885,0.011780040338635445,0.29336246848106384,0.3430039882659912,0.001420829095877707,0.2714402488340747
321,gw5_0060,gw5,0,0.8418869167182774,0.1581130832817224,0.2126922905445099,0.15333829820156097,0.016197673976421356,0.5134738087654114,0.5509817004203796,0.07519624382257462,0.1581130832817224
322,gw5_0003,gw5,0,0.9711118959544749,0.028888104045525047,0.22361807525157928,0.03374059498310089,0.0018172666896134615,0.6277071833610535,0.7066692113876343,0.0016322480514645576,0.028888104045525047
323,gw5_0052,gw5,0,0.44870070955983726,0.5512992904401627,0.5973721742630005,0.10218250006437302,0.009656781330704689,0.4722210168838501,0.5486505031585693,0.013448288664221764,0.5512992904401627
324,gw5_0069,gw5,0,0.9888355271111875,0.011164472888812503,0.0006419295095838606,0.0001831092085922137,3.7433196666825097e-06,0.5914062261581421,0.5799816250801086,3.4729658656296875e-14,0.011164472888812503
325,gw5_0032,gw5,0,0.8540213067686228,0.14597869323137722,0.1869485229253769,0.37215813994407654,0.06050848588347435,0.5065678358078003,0.5584117770195007,0.23338070511817932,0.14597869323137722
326,gw5_0048,gw5,0,0.9998328726263427,0.00016712737365724595,0.0005371590959839523,0.00017713435227051377,3.090071913902648e-06,0.5850769281387329,0.5805371999740601,2.640463218014119e-16,0.00016712737365724595
327,gw5_0013,gw5,0,0.8303904759642827,0.16960952403571725,0.19389136135578156,0.20686639845371246,0.03252700716257095,0.5025944113731384,0.5519455075263977,0.06402180343866348,0.16960952403571725
328,gw5_0050,gw5,0,0.9998328726263427,0.00016712737365724595,0.00038922688690945506,0.0001580350217409432,1.039400899571774e-06,0.5896748900413513,0.5921990275382996,1.785700168673837e-16,0.00016712737365724595
329,gw5_0064,gw5,0,0.7524227916298405,0.24757720837015948,0.0036259519401937723,0.005213355179876089,0.004315263591706753,0.5771943926811218,0.5689736604690552,2.539361387832173e-09,0.24757720837015948
330,gw5_0009,gw5,0,0.7996739989434528,0.20032600105654721,0.3442985415458679,0.36315980553627014,0.01800919882953167,0.499002069234848,0.5502219796180725,0.041318248957395554,0.20032600105654721
331,gw5_0049,gw5,0,0.8376583452897058,0.16234165471029383,0.16336043179035187,0.17151857912540436,0.0436345636844635,0.5067369937896729,0.5505366921424866,0.007416171953082085,0.16234165471029383
332,gw5_0034,gw5,0,0.43077574903136673,0.5692242509686333,0.5995747447013855,0.12319943308830261,0.013876640237867832,0.46972620487213135,0.5472805500030518,0.005490110255777836,0.5692242509686333
333,gw5_0068,gw5,0,0.9998328726263427,0.00016712737365724595,0.0010653852950781584,0.00018142189946956933,1.1538236321939621e-06,0.5786374807357788,0.5649701356887817,5.669509153328253e-17,0.00016712737365724595
334,gw5_0018,gw5,0,0.8930421474727243,0.10695785252727585,0.4021117687225342,0.10568457096815109,0.003185075940564275,0.6444838047027588,0.723545491695404,0.0011677908478304744,0.10695785252727585
335,gw5_0004,gw5,0,0.8472438580708292,0.15275614192917059,0.1523493081331253,0.32592126727104187,0.01668972708284855,0.510887861251831,0.5673068761825562,0.017806991934776306,0.15275614192917059
336,gw5_0037,gw5,0,0.8349805337395538,0.16501946626044578,0.22799980640411377,0.23164744675159454,0.02127479761838913,0.5005601048469543,0.5397245287895203,0.008757458999752998,0.16501946626044578
337,gw5_0012,gw5,0,0.860584657976374,0.13941534202362585,0.1327482908964157,0.2891511023044586,0.05745862424373627,0.49739348888397217,0.5559750199317932,0.053300242871046066,0.13941534202362585
338,gw5_0066,gw5,0,0.846883497710469,0.15311650228953094,0.10262899845838547,0.13434430956840515,0.004861155059188604,0.5193243026733398,0.562669038772583,0.008309540338814259,0.15311650228953094
339,gw5_0053,gw5,0,0.8350604006280732,0.16493959937192662,0.297864705324173,0.28455424308776855,0.021779093891382217,0.5048357248306274,0.5470427870750427,0.0015089816879481077,0.16493959937192662
340,gw5_0051,gw5,0,0.2778087127042853,0.7221912872957149,0.3933473825454712,0.4066702127456665,0.5386878252029419,0.49474388360977173,0.62645423412323,0.9394054412841797,0.7221912872957149
341,gw5_0062,gw5,0,0.9898149085544864,0.010185091445513533,0.0005144922179169953,0.0003583201323635876,2.0439426862139953e-06,0.5934415459632874,0.5824312567710876,2.484994979226802e-15,0.010185091445513533
342,gw5_0054,gw5,0,0.4252507807935187,0.5747492192064813,0.46782633662223816,0.06847662478685379,0.00240027136169374,0.45189839601516724,0.5326691269874573,0.0017034001648426056,0.5747492192064813
343,gw5_0036,gw5,0,0.5051359364481915,0.4948640635518084,0.08265908062458038,0.10460340231657028,0.0006286950083449483,0.552715539932251,0.6089781522750854,4.102434559172252e-06,0.4948640635518084
344,gw5_0043,gw5,0,0.9068845313562288,0.09311546864377121,0.9291642308235168,0.8082457184791565,0.15295559167861938,0.5512935519218445,0.48981207609176636,0.9999507665634155,0.09311546864377121
345,gw5_0038,gw5,0,0.8310026807523307,0.16899731924766928,0.20011653006076813,0.2829396724700928,0.009814783930778503,0.5017687082290649,0.5548197031021118,0.03421589359641075,0.16899731924766928
346,gw5_0017,gw5,0,0.493984400101374,0.506015599898626,0.4544134736061096,0.0672282874584198,0.0024703883100301027,0.45390182733535767,0.5272272825241089,0.0011326309759169817,0.506015599898626
347,gw5_0026,gw5,0,0.8292277083656256,0.17077229163437438,0.2203337699174881,0.22912608087062836,0.018857115879654884,0.5018373727798462,0.5467584729194641,0.12955473363399506,0.17077229163437438
348,gw5_0001,gw5,0,0.3008475668776708,0.6991524331223293,0.12829753756523132,0.03438541293144226,0.0011693465057760477,0.5161514282226562,0.4052547514438629,0.6632941365242004,0.6991524331223293
349,gw5_0041,gw5,0,0.851622916532695,0.14837708346730477,0.13322459161281586,0.10299969464540482,0.010450710542500019,0.5038594603538513,0.5419706106185913,0.12378010153770447,0.14837708346730477
350,gw5_0000,gw5,0,0.1284064991196564,0.8715935008803438,0.9991068243980408,0.9982831478118896,0.999998927116394,0.6591953039169312,0.7191093564033508,1.0,0.8715935008803438
351,gw5_0035,gw5,0,0.9698149085544864,0.03018509144551353,0.00045181941823102534,0.0002450027095619589,2.295323611178901e-06,0.5843760967254639,0.5792678594589233,8.299783623778086e-16,0.03018509144551353
352,gw5_0055,gw5,0,0.8450410481117173,0.1549589518882824,0.2326022833585739,0.36548998951911926,0.06151830032467842,0.4976992905139923,0.5466127395629883,0.30707529187202454,0.1549589518882824
353,gw5_0028,gw5,0,0.5476024216558085,0.4523975783441916,0.5941236019134521,0.7478379011154175,0.6310767531394958,0.16615761816501617,0.20324866473674774,0.01842627488076687,0.4523975783441916
354,gw5_0030,gw5,0,0.9998328726263427,0.00016712737365724595,0.0007291176007129252,0.0002763625525403768,5.551146387006156e-06,0.5941193699836731,0.5941765904426575,7.124496610342538e-15,0.00016712737365724595
355,gw5_0027,gw5,0,0.860584657976374,0.13941534202362585,0.09296002238988876,0.14964726567268372,0.0498061366379261,0.49710729718208313,0.5420489311218262,0.20955966413021088,0.13941534202362585
356,gw5_0002,gw5,0,0.23200067079719974,0.7679993292028006,0.9985418319702148,0.9927757978439331,0.9999837875366211,0.7030173540115356,0.7517346143722534,1.0,0.7679993292028006
357,gw5_0019,gw5,0,0.8925616279922047,0.10743837200779532,0.5300419926643372,0.24958358705043793,0.01763732358813286,0.6303566098213196,0.7173205614089966,0.2826962172985077,0.10743837200779532
358,gw5_0057,gw5,0,0.8646672742202454,0.1353327257797545,0.17182888090610504,0.33495041728019714,0.08312399685382843,0.5094727277755737,0.5566695332527161,0.3607304096221924,0.1353327257797545
359,gw5_0039,gw5,0,0.7905340179541441,0.20946598204585573,0.27270349860191345,0.1218576729297638,0.041889291256666183,0.5187552571296692,0.5837058424949646,0.10792816430330276,0.20946598204585573
360,gw5_0021,gw5,0,0.3841851113993321,0.6158148886006677,0.9605234861373901,0.878107488155365,0.8562122583389282,0.21159034967422485,0.2970864474773407,0.1899125576019287,0.6158148886006677
361,gw5_0045,gw5,0,0.8449805337395538,0.1550194662604458,0.3554047644138336,0.45065900683403015,0.06198542192578316,0.5003310441970825,0.5569544434547424,0.039724525064229965,0.1550194662604458
362,gw5_0008,gw5,0,0.9802083021796073,0.019791697820392643,0.0006496359710581601,0.00017126997408922762,3.1455356293008663e-06,0.5957000255584717,0.5924913287162781,5.933692906225356e-16,0.019791697820392643
363,gw5_0020,gw5,0,0.8795862935640443,0.12041370643595556,0.18243378400802612,0.30530619621276855,0.006872490979731083,0.503280520439148,0.5600564479827881,0.0011879823869094253,0.12041370643595556
364,gw5_0015,gw5,0,0.870584657976374,0.12941534202362587,0.1762842833995819,0.24740053713321686,0.03889881446957588,0.4906764328479767,0.5342654585838318,0.06546125560998917,0.12941534202362587
365,gw5_0056,gw5,0,0.47266670322655047,0.5273332967734494,0.7268918752670288,0.18942688405513763,0.09603242576122284,0.6110631823539734,0.6151331067085266,6.8373487920325715e-06,0.5273332967734494
366,gw5_0046,gw5,0,0.30914096094529,0.6908590390547102,0.25253286957740784,0.6406480073928833,0.7334886193275452,0.5251261591911316,0.6084522604942322,0.10548432171344757,0.6908590390547102
367,gw5_0065,gw5,0,0.8349805337395538,0.16501946626044578,0.29922688007354736,0.40441203117370605,0.07844075560569763,0.5030890703201294,0.5561325550079346,0.2455582618713379,0.16501946626044578
368,gw5_0006,gw5,0,0.10938182469149486,0.8906181753085052,0.9877227544784546,0.9546388387680054,0.9962400197982788,0.47507068514823914,0.5465066432952881,0.9999920129776001,0.8906181753085052
369,gw5_0063,gw5,0,0.848394178243256,0.15160582175674392,0.0013820804888382554,0.004964249208569527,0.047718532383441925,0.472623735666275,0.4703565537929535,2.966890860989224e-06,0.15160582175674392
370,gw5_0031,gw5,0,0.3559688237509646,0.6440311762490354,0.21698696911334991,0.7873775959014893,0.7003651261329651,0.5747255682945251,0.6687740087509155,0.1913757175207138,0.6440311762490354
371,gw5_0016,gw5,0,0.98999843554025,0.010001564459749961,0.0004130303277634084,0.00033647913369350135,3.1540785130346194e-06,0.5833388566970825,0.5738672018051147,5.828391358409478e-15,0.010001564459749961
372,gw5_0071,gw5,0,0.45481602546055855,0.5451839745394416,0.9910735487937927,0.8593513369560242,0.9616764783859253,0.6026573181152344,0.6403096318244934,0.8735812902450562,0.5451839745394416
373,gw5_0072,gw5,0,0.6664514165628433,0.33354858343715654,0.1995427906513214,0.3736867904663086,0.057380106300115585,0.49989262223243713,0.5424119830131531,0.2358814924955368,0.33354858343715654
374,gw5_0059,gw5,0,0.8546672742202454,0.14533272577975448,0.10728657990694046,0.17759239673614502,0.019550958648324013,0.4889475405216217,0.5287998914718628,0.0019243612186983228,0.14533272577975448
375,gw5_0023,gw5,0,0.8802713984570655,0.11972860154293453,0.12602189183235168,0.25762510299682617,0.044213831424713135,0.5046046376228333,0.5560232400894165,0.014825791120529175,0.11972860154293453
376,gw5_0029,gw5,0,0.8702713984570655,0.12972860154293453,0.15634161233901978,0.22994260489940643,0.03382116183638573,0.4911274313926697,0.5445623993873596,0.00904370192438364,0.12972860154293453
377,gw5_0040,gw5,0,0.9896660237640235,0.010333976235976592,0.000646516855340451,0.00021911610383540392,2.0863876670773607e-06,0.5908342599868774,0.5805075764656067,5.360373146853404e-18,0.010333976235976592
378,gw5_0067,gw5,0,0.8418869167182774,0.1581130832817224,0.11618601530790329,0.15449132025241852,0.013310033828020096,0.5049578547477722,0.5536078810691833,0.006704625207930803,0.1581130832817224
379,gw5_0014,gw5,0,0.12407174980990986,0.87592825019009,0.9711544513702393,0.511285662651062,0.9331907033920288,0.49225175380706787,0.4107528030872345,0.4979805648326874,0.87592825019009
380,gw5_0025,gw5,0,0.8449805337395538,0.1550194662604458,0.18078938126564026,0.2035847008228302,0.16536012291908264,0.5151833295822144,0.5596561431884766,0.3223975598812103,0.1550194662604458
381,gw5_0011,gw5,0,0.9533459385076664,0.04665406149233356,0.19298869371414185,0.043057188391685486,0.0035498193465173244,0.6122941374778748,0.6802566647529602,0.001297482755035162,0.04665406149233356
382,gw5_0058,gw5,0,0.9524342394571729,0.04756576054282718,0.19993449747562408,0.05061199516057968,0.0028984230011701584,0.6378578543663025,0.7139609456062317,0.0019066164968535304,0.04756576054282718
383,gw5_0070,gw5,0,0.9336576115733577,0.06634238842664236,0.11444742232561111,0.008821859955787659,0.00036366426502354443,0.6427980661392212,0.7175294160842896,0.00014005038246978074,0.06634238842664236
384,gw5_0005,gw5,0,0.9435558033725324,0.05644419662746759,0.9912824630737305,0.966971218585968,0.6483473181724548,0.4109364151954651,0.3906378149986267,0.9999978542327881,0.05644419662746759
385,gw5_0010,gw5,0,0.8636799179659748,0.1363200820340252,0.16067785024642944,0.023393267765641212,0.002259461209177971,0.6285023093223572,0.7063475847244263,0.00033948992495425045,0.1363200820340252
386,gw5_0047,gw5,0,0.9897916355129405,0.010208364487059307,0.0004936334444209933,0.00017868126451503485,2.7684577617037576e-06,0.5856305956840515,0.5696707367897034,4.2293588548136655e-16,0.010208364487059307
387,gw5_0061,gw5,0,0.9479183280744548,0.05208167192554513,0.9928244352340698,0.8711318969726562,0.6270765662193298,0.43870627880096436,0.3203140199184418,0.9999910593032837,0.05208167192554513
388,gw5_0022,gw5,0,0.8340213067686227,0.16597869323137718,0.11386295408010483,0.2343299388885498,0.12811824679374695,0.5059899687767029,0.5450156331062317,0.08203047513961792,0.16597869323137718
389,mw5_006,mw5,1,0.3936572465610614,0.6063427534389385,0.7783316373825073,0.8296980261802673,0.2022114247083664,0.5765394568443298,0.7011541128158569,0.9951246380805969,0.6063427534389385
390,mw5_012,mw5,1,0.21021693565037547,0.7897830643496245,0.997323215007782,0.9954634308815002,0.8745672702789307,0.6588210463523865,0.370583176612854,0.9020093679428101,0.7897830643496245
391,mw5_022,mw5,1,0.02081494608271512,0.9791850539172853,0.8600237369537354,0.9933010339736938,0.9498215317726135,0.5945746898651123,0.6311553120613098,0.9794791340827942,0.9791850539172853
392,mw5_010,mw5,1,0.6059326683133969,0.3940673316866032,0.9728212952613831,0.9124835133552551,0.9152583479881287,0.2446739226579666,0.37844952940940857,0.9714374542236328,0.3940673316866032
393,mw5_019,mw5,1,0.04708889090579529,0.9529111090942051,0.9963966012001038,0.9814102649688721,0.9826902747154236,0.24263569712638855,0.3706940710544586,0.9951410293579102,0.9529111090942051
394,mw5_011,mw5,1,0.062142874280485455,0.9378571257195146,0.9991439580917358,0.998790442943573,0.9999377727508545,0.6061765551567078,0.5708206295967102,0.9999963045120239,0.9378571257195146
395,mw5_001,mw5,1,0.20938570579883387,0.7906142942011659,0.9981179237365723,0.9982945322990417,0.9548742175102234,0.6960693597793579,0.4373290538787842,0.9986091256141663,0.7906142942011659
396,mw5_024,mw5,1,0.07156106710702936,0.928438932892971,0.999990701675415,0.9997571110725403,0.99989914894104,0.9649739265441895,0.9468659162521362,1.0,0.928438932892971
397,mw5_028,mw5,1,0.09382593437481145,0.9061740656251885,0.9999127388000488,0.9949839115142822,0.9979481101036072,0.9491644501686096,0.9002406597137451,1.0,0.9061740656251885
398,mw5_007,mw5,1,0.0222700587275209,0.9777299412724793,0.9995864033699036,0.9946696162223816,0.9858415126800537,0.2303195595741272,0.321546345949173,0.9999996423721313,0.9777299412724793
399,mw5_003,mw5,1,0.04396829553490617,0.9560317044650941,0.9880523681640625,0.9887974858283997,0.96513831615448,0.4092985689640045,0.5284121036529541,0.9999973773956299,0.9560317044650941
400,mw5_026,mw5,1,0.19081874728315978,0.8091812527168405,0.9959675073623657,0.9772698879241943,0.9690176844596863,0.24814020097255707,0.3197146952152252,0.9995856881141663,0.8091812527168405
401,mw5_015,mw5,1,0.21021693565037547,0.7897830643496245,0.994940996170044,0.9957711100578308,0.8782647848129272,0.543809711933136,0.3151008188724518,0.8899649977684021,0.7897830643496245
402,mw5_023,mw5,1,0.025399797624121992,0.974600202375878,0.9515642523765564,0.9123755693435669,0.9668170213699341,0.9349403381347656,0.9221782088279724,1.0,0.974600202375878
403,mw5_025,mw5,1,0.1067169770431668,0.8932830229568333,0.999943733215332,0.9957292675971985,0.9979228377342224,0.9497633576393127,0.9071894884109497,1.0,0.8932830229568333
404,mw5_004,mw5,1,0.020528213299230113,0.9794717867007702,0.8600237369537354,0.9933010339736938,0.9498215317726135,0.5945746898651123,0.6311553120613098,0.9794791340827942,0.9794717867007702
405,mw5_027,mw5,1,0.030330861026416144,0.969669138973584,0.9413022398948669,0.8498727083206177,0.8602598309516907,0.4632266163825989,0.6177201867103577,0.9999969005584717,0.969669138973584
406,mw5_002,mw5,1,0.3936572465610614,0.6063427534389385,0.7783316373825073,0.8296980261802673,0.2022114247083664,0.5765394568443298,0.7011541128158569,0.9951246380805969,0.6063427534389385
407,mw5_021,mw5,1,0.21021693565037547,0.7897830643496245,0.9973317384719849,0.9952479004859924,0.8712173700332642,0.6588887572288513,0.3756045699119568,0.8953181505203247,0.7897830643496245
408,mw5_018,mw5,1,0.34750563990272376,0.6524943600972765,0.9989591836929321,0.9974439144134521,0.9992662072181702,0.3801245391368866,0.3390842080116272,1.0,0.6524943600972765
409,mw5_013,mw5,1,0.09896874366492751,0.9010312563350727,0.9641892910003662,0.9769641757011414,0.9950566291809082,0.3577078878879547,0.43477320671081543,0.9959568381309509,0.9010312563350727
410,mw5_029,mw5,1,0.10574491190199796,0.8942550880980022,0.9999234676361084,0.9968969821929932,0.9968252182006836,0.9499572515487671,0.9063184261322021,1.0,0.8942550880980022
411,mw5_005,mw5,1,0.07459064408150909,0.925409355918491,0.8921875357627869,0.9274145364761353,0.8860386610031128,0.40941327810287476,0.4604295790195465,0.9862019419670105,0.925409355918491
412,mw5_020,mw5,1,0.610654168421979,0.38934583157802094,0.8998553156852722,0.8195515871047974,0.6778261661529541,0.15469738841056824,0.17575593292713165,0.3031851649284363,0.38934583157802094
413,mw5_008,mw5,1,0.21099818565037548,0.7890018143496245,0.9991235136985779,0.9987887740135193,0.9944304823875427,0.661152184009552,0.37929072976112366,0.9785796403884888,0.7890018143496245
414,mw5_017,mw5,1,0.1009023125070821,0.899097687492918,0.33232203125953674,0.3052258789539337,0.32790300250053406,0.614357054233551,0.638760507106781,0.025273559615015984,0.899097687492918
415,mw5_016,mw5,1,0.13675543743653737,0.8632445625634629,0.9998279809951782,0.9945430755615234,0.9964348077774048,0.947675347328186,0.898628294467926,1.0,0.8632445625634629
416,mw5_009,mw5,1,0.15490087605720695,0.8450991239427931,0.9967877864837646,0.9722321033477783,0.9550148844718933,0.5525826215744019,0.6136205792427063,0.9999985694885254,0.8450991239427931
417,mw5_014,mw5,1,0.38365724656106137,0.6163427534389385,0.7783316373825073,0.8296980261802673,0.2022114247083664,0.5765394568443298,0.7011541128158569,0.9951246380805969,0.6163427534389385
418,mw2_0007,mw2,1,0.21936983195576779,0.7806301680442322,0.9999948740005493,0.9999871253967285,1.0,0.725626528263092,0.7627983689308167,1.0,0.7806301680442322
419,mw2_0033,mw2,1,0.10998859195085915,0.8900114080491409,0.9999239444732666,0.9990624785423279,0.9999569654464722,0.965736985206604,0.9458672404289246,1.0,0.8900114080491409
420,mw2_0044,mw2,1,0.07952434802499442,0.9204756519750057,0.9999089241027832,0.9971966743469238,0.9989327788352966,0.9624255299568176,0.8788446187973022,1.0,0.9204756519750057
421,mw2_0042,mw2,1,0.10633981525667108,0.8936601847433291,0.9677115082740784,0.9836560487747192,0.9924547672271729,0.42938342690467834,0.5085130333900452,0.9999971389770508,0.8936601847433291
422,mw2_0024,mw2,1,0.07952434802499442,0.9204756519750057,0.9999089241027832,0.9971966743469238,0.9989327788352966,0.9624255299568176,0.8788446187973022,1.0,0.9204756519750057
423,mw2_0003,mw2,1,0.06386446507850688,0.936135534921493,0.9999696016311646,0.9999953508377075,1.0,0.5568228960037231,0.6508408188819885,1.0,0.936135534921493
424,mw2_0032,mw2,1,0.048411495188186,0.951588504811814,0.9999427795410156,0.9990500807762146,0.9999181032180786,0.9694975018501282,0.9492298364639282,1.0,0.951588504811814
425,mw2_0048,mw2,1,0.0354684825325857,0.9645315174674145,0.9999995231628418,0.9999974966049194,0.9999998807907104,0.9691869616508484,0.9594362378120422,1.0,0.9645315174674145
426,mw2_0013,mw2,1,0.21959260390412627,0.7804073960958741,0.9719494581222534,0.4823761582374573,0.5367960929870605,0.5831681489944458,0.6008368730545044,0.8088212609291077,0.7804073960958741
427,mw2_0009,mw2,1,0.1588305130927778,0.8411694869072222,0.9999845027923584,0.9999312162399292,0.999987006187439,0.9531013369560242,0.9321240782737732,1.0,0.8411694869072222
428,mw2_0049,mw2,1,0.026428516791565812,0.9735714832084343,0.9999995231628418,0.9999932050704956,0.9999997615814209,0.9672185182571411,0.950714647769928,1.0,0.9735714832084343
429,mw2_0034,mw2,1,0.0919926018962534,0.9080073981037468,0.9999305009841919,0.9991024732589722,0.9997677206993103,0.9677791595458984,0.9483402371406555,1.0,0.9080073981037468
430,mw2_0018,mw2,1,0.014754809252406399,0.985245190747594,0.999993085861206,0.9999710321426392,0.9999998807907104,0.6791717410087585,0.7431173324584961,1.0,0.985245190747594
431,mw2_0004,mw2,1,0.17084811913631362,0.8291518808636866,0.9758242964744568,0.9957531690597534,0.9968403577804565,0.379060298204422,0.39389047026634216,1.0,0.8291518808636866
432,mw2_0037,mw2,1,0.17231273788330126,0.8276872621166986,0.9997634291648865,0.9975135326385498,0.9987045526504517,0.9637987017631531,0.9453357458114624,1.0,0.8276872621166986
433,mw2_0012,mw2,1,0.012648178922104368,0.987351821077896,0.9504871368408203,0.9845820069313049,0.9937698245048523,0.4502662420272827,0.4430946111679077,1.0,0.987351821077896
434,mw2_0036,mw2,1,0.5787495772673114,0.42125042273268853,0.9971303343772888,0.9919978976249695,0.9369592070579529,0.45906129479408264,0.3690638244152069,1.0,0.42125042273268853
435,mw2_0043,mw2,1,0.031766356621653696,0.9682336433783467,0.999893069267273,0.9999096393585205,0.9999994039535522,0.5975582003593445,0.6411862969398499,1.0,0.9682336433783467
436,mw2_0038,mw2,1,0.09368365899651226,0.906316341003488,0.9816005229949951,0.9861176609992981,0.997663140296936,0.5699707865715027,0.5136834979057312,1.0,0.906316341003488
437,mw2_0017,mw2,1,0.03907425611553954,0.9609257438844605,0.9999997615814209,0.999996542930603,1.0,0.9714853763580322,0.9583677053451538,1.0,0.9609257438844605
438,mw2_0026,mw2,1,0.08335207426644388,0.9166479257335564,0.6593174338340759,0.8055447340011597,0.9263319373130798,0.5175484418869019,0.6755203008651733,0.9957435727119446,0.9166479257335564
439,mw2_0001,mw2,1,0.5717651217615044,0.4282348782384956,0.9046751856803894,0.9138807058334351,0.962466835975647,0.4652489423751831,0.3984313905239105,0.9999924898147583,0.4282348782384956
440,mw2_0041,mw2,1,0.06434029524463131,0.9356597047553687,0.9999475479125977,0.9999171495437622,1.0,0.6496509909629822,0.6433848142623901,1.0,0.9356597047553687
441,mw2_0000,mw2,1,0.04177153075919013,0.95822846924081,0.9999498128890991,0.995954155921936,0.9990466237068176,0.9715264439582825,0.9595955610275269,1.0,0.95822846924081
442,mw2_0035,mw2,1,0.05109608854604712,0.948903911453953,0.9999614953994751,0.9981203675270081,0.999636173248291,0.9667726755142212,0.9457887411117554,1.0,0.948903911453953
